pName,doi
Deep adversarial domain adaptation network,10.1177/1729881420964648
Mechanical design and energy storage efficiency research of a variable stiffness elastic actuator,10.1177/1729881420930950
A safe human–robot interactive control structure with human arm movement detection for an upper-limb wearable robot used during lifting tasks,10.1177/1729881420937570
Low-altitude protection technology of anti-UAVs based on multisource detection information fusion,10.1177/1729881420962907
Comparative study of knee joint torque estimations for linear and rotary actuators using bond graph approach for stand–sit–stand motions,10.1177/1729881420963742
Energy-saving control of long-range autonomous underwater vehicle vertical plane based on human simulating intelligent control method,10.1177/1729881420944744
An improved A-Star based path planning algorithm for autonomous land vehicles,10.1177/1729881420962263
A host–parasite structural analysis of industrial robots,10.1177/1729881420954043
Robust fixed time controller with motor dynamics and composite disturbances for a quadrotor unmanned aerial vehicle,10.1177/1729881420940473
Rolling gaits of a strut-actuated six-strut spherical tensegrity,10.1177/1729881420960904
An approach for underwater image enhancement based on color correction and dehazing,10.1177/1729881420961643
Trajectory tracking control for quad-rotor system in the presence of velocity constraint,10.1177/1729881420931682
Human motion recognition based on limit learning machine,10.1177/1729881420933077
Multi-robot path planning using an improved self-adaptive particle swarm optimization,10.1177/1729881420936154
Real-time on-board pedestrian detection using generic single-stage algorithms and on-road databases,10.1177/1729881420929175
Analysis and control for a new reconfigurable parallel mechanism,10.1177/1729881420931322
Ghost imaging enhancement for detections of the low-transmittance objects,10.1177/1729881420932339
A postprocessing and path optimization based on nonlinear error for multijoint industrial robot-based 3D printing,10.1177/1729881420952249
Loosely displaced formation-keeping control for satellite swarm with continuous low-thrust,10.1177/1729881420947558
"Consensus, cooperative learning, and flocking for multiagent predator avoidance",10.1177/1729881420960342
Fenceless obstacle avoidance method for efficient and safe human–robot collaboration in a shared work space,10.1177/1729881420959018
Global robust super-twisting algorithm with adaptive switching gains for a hybrid robot,10.1177/1729881420926429
Multirobot searching method of natural gas leakage sources on offshore platform using ant colony optimization,10.1177/1729881420959012
Nonlocal spatial attention module for image classification,10.1177/1729881420938927
Formation tracking of multiple amphibious robots with unknown nonlinear dynamics,10.1177/1729881420938547
Capturing the dynamic target by the robot manipulator in high-dimensional configuration space map,10.1177/1729881420939441
Phototropism rapidly exploring random tree: An efficient rapidly exploring random tree approach based on the phototropism of plants,10.1177/1729881420945213
A novel detection fusion network for solid waste sorting,10.1177/1729881420941779
A reward–punishment feedback control strategy based on energy information for wrist rehabilitation,10.1177/1729881420940651
Study on vertical motion reduction of a trimaran based on collaborative controlled appendages,10.1177/1729881420976779
Fault-tolerant relative navigation based on Kullback–Leibler divergence,10.1177/1729881420979125
The obstacle-surmounting analysis of a pole-climbing robot,10.1177/1729881420979146
Optimal super-twisting sliding mode control design of robot manipulator: Design and comparison study,10.1177/1729881420981524
Establishment and tracking control of trapezoidal steering wheel angle model for autonomous vehicles,10.1177/1729881420982781
Research of the layout optimization in robotic mobile fulfillment systems,10.1177/1729881420978543
Audiovisual speech recognition: A review and forecast,10.1177/1729881420976082
Versatile implementation of a hardware–software architecture for development and testing of brain–computer interfaces,10.1177/1729881420980256
A visual simultaneous localization and mapping approach based on scene segmentation and incremental optimization,10.1177/1729881420977669
Underwater target recognition methods based on the framework of deep learning: A survey,10.1177/1729881420976307
Optimized stable gait planning of biped robot using multi-objective evolutionary JAYA algorithm,10.1177/1729881420976344
Hand-eye calibration method with a three-dimensional-vision sensor considering the rotation parameters of the robot pose,10.1177/1729881420977296
Oil seal surface defect detection using superpixel segmentation and circumferential difference,10.1177/1729881420976511
A path-tracking algorithm using predictive Stanley lateral controller,10.1177/1729881420974852
A novel fatigue detection method for rehabilitation training of upper limb exoskeleton robot using multi-information fusion,10.1177/1729881420974295
Trajectory planning for unmanned surface vehicles operating under wave-induced motion uncertainty in dynamic environments,10.1177/1729881420958948
Multi-input multi-output fractional-order control of an underactuated continuum mechanism,10.1177/1729881420969578
Multi-robot informative path planning in unknown environments through continuous region partitioning,10.1177/1729881420970461
