pName,doi
Perception of Interactivity: Affects of Four Key Variables in Mobile Advertising,10.1080/10447310902963936
Dynamic Difficulty Adjustment in Computer Games Through Real-Time Anxiety-Based Affective Feedback,10.1080/10447310902963944
The Evaluation of User Experience of the Virtual World in Relation to Extrinsic and Intrinsic Motivation,10.1080/10447310902963951
"QN-ACES: Integrating Queueing Network and ACT-R, CAPS, EPIC, and Soar Architectures for Multitask Cognitive Modeling",10.1080/10447310902973182
Review and Reappraisal of Smart Clothing,10.1080/10447310902997744
Schedule of Events,10.1080/10447310903022062
The Role of Organizational and Individual Characteristics in Technology Acceptance,10.1080/10447310902963969
Softly Elastic 6 DOF Input,10.1080/10447310902964124
Nomadic Speech-Based Text Entry: A Decision Model Strategy for Improved Speech to Text Processing,10.1080/10447310902964132
Designing the User Interface: Strategies for Effective Human-Computer Interaction (5th Edition) by B. Shneiderman and C. Plaisant,10.1080/10447310903187949
Schedule of Events 20092010,10.1080/10447310903187964
Erratum,10.1080/10447310903324955
Active-Input Provides More Movement and Muscle Activity During Electronic Game Playing by Children,10.1080/10447310903025495
Content Preparation for E-Commerce Involving Chinese and U.S. Online Consumers,10.1080/10447310903025503
The Optimal Size of Handwriting Character Input Boxes on PDAs,10.1080/10447310903025511
Vision for Performance in Virtual Environments: The Role of Feedback Timing,10.1080/10447310903025529
Schedule of Events,10.1080/10447310903355942
Vol24_2008,
Editorial: Welcome to the First Issue of 2008,10.1080/10447310701771415
Human-Centered Computing: Defining a Research Agenda,10.1080/10447310701771456
Applying Web Usability Criteria for Vision-Impaired Users: Does It Really Improve Task Performance?,10.1080/10447310701771472
Investigation of the Use of Navigation Tools in Web-Based Learning: A Data Mining Approach,10.1080/10447310701771480
Evaluation of the Efficacy of Affective Education Online Training in Promoting Academic and Professional Learning and Social Capital,10.1080/10447310701771498
Effects of Time Lag of Utterances to Communicative Actions on Embodied Interaction With Robot and CG Character,10.1080/10447310701771506
Introduction to Social TV: Enhancing the Shared Experience with Interactive TV,10.1080/10447310701821574
At the Intersection of Broadband and Broadcasting: How Interactive TV Technologies can Support Human Connectedness,10.1080/10447310701821350
"Social TV: Designing for Distributed, Sociable Television Viewing",10.1080/10447310701821426
Toward Advanced Social TV in a Cooperative Media Space,10.1080/10447310701821491
Interactive TV for the Home: An Ethnographic Study on Users' Requirements and Experiences,10.1080/10447310701821541
Coupling the Users: The Benefits of Paired User Testing for iDTV,10.1080/10447310701821558
Viewers' Experiences of a TV Quiz Show with Integrated Interactivity,10.1080/10447310701821590
Schedule of Events 20082009,10.1080/10447310701826979
Application of Systemic-Structural Theory of Activity in the Development of Predictive Models of User Performance,10.1080/10447310801920482
Effects of Symmetry and Number of Compositional Elements on Interface and Design Aesthetics,10.1080/10447310801920508
Understanding Usability and User Experience of Web-Based 3D Graphics Technology,10.1080/10447310801920516
Examining Usability of Web Privacy Policies,10.1080/10447310801937999
A Comparative Study Between Tablet and Laptop PCs: User Satisfaction and Preferences,10.1080/10447310801920524
Schedule of Events 20082009,10.1080/10447310801921225
"Introduction: In-Use, In-Situ: Extending Field Research MethodsPart 2",10.1080/10447310801991921
Evaluation of Human Interaction with Complex Systems Using a Full-Scope Simulator: Lessons Learned and Methodological Issues,10.1080/10447310801971212
Challenges of Capturing Natural Web-Based User Behaviors,10.1080/10447310801973739
Discriminating Conduct: Deploying Systems to Support Awareness in Organizations,10.1080/10447310801920490
Schedule of Events 20082009,10.1080/10447310801991889
Special Issue Introduction: Investigating and Cultivating Creativity,10.1080/10447310802142060
An Exploration of Constraints and End User Development in Environments for Creative Tasks,10.1080/10447310802142185
An Experimental Method for Measuring the Emergence of New Ideas in Information Discovery,10.1080/10447310802142243
"Aspects of Everyday Design: Resourcefulness, Adaptation, and Emergence",10.1080/10447310802142276
"Group Creativity in Interaction: Collaborative Referencing, Remembering, and Bridging",10.1080/10447310802142300
Dancing with Words: Using Animated Text for Captioning,10.1080/10447310802142342
"Norman, D. (2007). The Design of Future Things",10.1080/10447310802162563
Schedule of Events20082009,10.1080/10447310802162589
Erratum,10.1080/10447310802179625
A Framework and an Environment for Collaborative Analysis of User Experience,10.1080/10447310801971204
User Interface Design Principles for Interactive Television Applications,10.1080/10447310802205750
An Empirical Evaluation of the System Usability Scale,10.1080/10447310802205776
Attributions of Responsibility Toward Computing Technology: The Role of Interface Social Cues and User Gender,10.1080/10447310802205784
Gerry Stahl. Group Cognition: Computer Support for Building Collaborative Knowledge,10.1080/10447310802209414
Jonathan Lazar. Web Usability: A User-Centered Design Approach,10.1080/10447310802209448
Schedule of Events20082009,10.1080/10447310802209463
Special Issue Introduction: HCI Studies in MIS,10.1080/10447310802335417
Two Types of Attitudes in ICT Acceptance and Use,10.1080/10447310802335482
"The Relationship Between Mobile Service Quality, Perceived Technology Compatibility, and Users' Perceived Playfulness in the Context of Mobile Information and Entertainment Services",10.1080/10447310802335581
An Experimental Study of Antecedents and Consequences of Online Ad Intrusiveness,10.1080/10447310802335664
Designing Product Lists for E-commerce: The Effects of Sorting on Consumer Decision Making,10.1080/10447310802335730
Exploring Multidimensional Conceptualization of Social Presence in the Context of Online Communities,10.1080/10447310802335789
Schedule of Events,10.1080/10447310802344989
Experiences with the Implementation of Computerized Tools in Health Care Units: A Review Article,10.1080/10447310802205768
Development of a Dual-Modal Presentation of Texts for Small Screens,10.1080/10447310802537566
Use of Decision Support for Clothing Products on the Web Results in No Difference in Perception of Tactile Sensation Than Actually Touching the Material,10.1080/10447310802537574
Schedule of Events,10.1080/10447310802523988
Vol23_2007,
Introduction: Toward Universal ICT Media Design: HCI Research at NTT Cyber Solutions Laboratories,10.1080/10447310701360896
Search Result Clustering Using Informatively Named Entities,10.1080/10447310701360995
Kanshinji Antenna: A Japanese-language Concept Search System,10.1080/10447310701361159
Instant Topic Extraction From a Text-Based Communication Channel for Seeing the World,10.1080/10447310701362900
EyePrint: Using Passive Eye Trace From Reading to Enhance Document Access and Comprehension,10.1080/10447310701362934
VoiceBlog: Universally Designed Voice Browser,10.1080/10447310701362975
A New Multimedia Content Skimming Technique at Arbitrary User-Set Rate Based on Automatic Speech Emphasis Extraction,10.1080/10447310701363015
Discovery Search System That Supports the User's Interest Using the Referrals of Other Users,10.1080/10447310701363072
C-Blink: A Hue-Difference-Based Light Signal Marker via a Cell Phone Color Display,10.1080/10447310701363106
Factors Affecting User Reassurance When Handling Information in a Public Work Environment,10.1080/10447310701363122
"A Review of: Foundations of Augmented Cognition by Schmorrow, D. D.",10.1080/10447310701360821
"A Review of: Handbook of Human Factors and Ergonomics by Salvendy, G.",10.1080/10447310701360813
Schedule of Events,10.1080/10447310701360839
Special Issue in Honor of Ben Shneiderman's 60th Birthday: Reflections on Human-Computer Interaction,10.1080/10447310701702766
"Find What You Need, Understand What You Find",10.1080/10447310701702352
20 Years of Four HCI Conferences: A Visual Exploration,10.1080/10447310701702402
Exploratory Data Analysis With Categorical Variables: An Improved Rank-by-Feature Framework and a Case Study,10.1080/10447310701702519
"Capture, Annotate, Browse, Find, Share: Novel Interfaces for Personal Photo Management",10.1080/10447310701702618
HCI and Societal Issues: A Framework for Engagement,10.1080/10447310701702717
Vol22_2007,
"In Use, In Situ: Extending Field Research Methods",10.1080/10447310709336952
Studying Usability In Sitro: Simulating Real World Phenomena in Controlled Environments,10.1080/10447310709336953
Drivers Using Mobile Phones in Traffic: An Ethnographic Study of Interactional Adaptation,10.1080/10447310709336954
"Cognitive Artifacts in Support of Medical Shift Handover: An In Use, In Situ Evaluation",10.1080/10447310709336955
Contextual Method for the Redesign of Existing Software Products,10.1080/10447310709336956
Conducting In Situ Evaluations for and With Ubiquitous Computing Technologies,10.1080/10447310709336957
Electronic Furniture for the Curious Home: Assessing Ludic Designs in the Field,10.1080/10447310709336958
An Approach to the Evaluation of Usefulness as a Social Construct Using Technological Frames,10.1080/10447310709336959
Modular or Integrated?An Activity Perspective for Designing and Evaluating Computer-Based Systems,10.1080/10447310709336960
Schedule of Events 2007-2008,10.1080/10447310709336961
The Effect of Rich Web Portal Design and Floating Animations on Visual Search,10.1080/10447310709336962
Work-Domain Experts as Evaluators: Usability Inspection of Domain-Specific Work-Support Systems,10.1080/10447310709336963
What Frustrates Screen Reader Users on the Web: A Study of 100 Blind Users,10.1080/10447310709336964
Optimizing Heuristic Evaluation Process in E-Commerce: Use of the Taguchi Method,10.1080/10447310709336965
Understanding Mobile Human-Computer Interaction,10.1080/10447310709336966
Schedule of Events 2007-2008,10.1080/10447310709336967
Vol21_2006,
Eyegaze input versus mouse: Cursor control as a function of age,10.1080/10447310609526168
Design and evaluation of visualization support to facilitate association rules modeling,10.1080/10447310609526169
A study on the factors that improve the velocity perception of a virtual realitybased vehicle simulator,10.1080/10447310609526170
Designing intelligent systems to handle system failures: Enhancing explanatory power with less restrictive user interfaces and deep explanations,10.1080/10447310609526171
Effective display of medical laboratory report results on small screens: Evaluation of linear and hierarchical displays,10.1080/10447310609526172
Lefthanded scrolling for penbased devices,10.1080/10447310609526173
Book review,10.1080/10447310609526174
Editorial board,10.1080/10447310609526167
The Interplay Between Usability Evaluation and User Interaction Design,10.1207/s15327590ijhc2102_1
Problem Prioritization in Usability Evaluation: From Severity Assessments Toward Impact on Design,10.1207/s15327590ijhc2102_2
Evaluating the Downstream Utility of User Tests and Examining the Developer Effect: A Case Study,10.1207/s15327590ijhc2102_3
The Impact of Usability Reports and User Test Observations on Developers' Understanding of Usability Data: An Exploratory Study,10.1207/s15327590ijhc2102_4
"Claims Analysis ""In the Wild:"" A Case Study on Digital Library Development",10.1207/s15327590ijhc2102_5
"People, Organizations, and Processes: An Inquiry into the Adoption of User-Centered Design in Industry",10.1207/s15327590ijhc2102_6
"Focus, Fit, and Fervor: Future Factors Beyond Play With the Interplay",10.1207/s15327590ijhc2102_7
Schedule of Events 2006-2008,10.1207/s15327590ijhc2102_8
The Cognitive Revolution at Age 50: Has the Promise of the Human Information-Processing Approach Been Fulfilled?,10.1207/s15327590ijhc2103_1
Hand Motion Oscillatory Gestures and Multimodal Discourse Analysis,10.1207/s15327590ijhc2103_2
"""You've Got E-Mail!"" ... Shall I Deal With It Now? Electronic Mail From the Recipient's Perspective",10.1207/s15327590ijhc2103_3
Evaluating and Improving a Self-Help Technical Support Web Site: Use of Focus Group Interviews,10.1207/s15327590ijhc2103_4
"Book Review: User Interface Design and Evaluation by Stone, Jarrett, Woodroffe, & Minocha",10.1207/s15327590ijhc2103_5
Schedule of Events 2006-2008,10.1207/s15327590ijhc2103_6
Author Index to Volume 21,10.1207/s15327590ijhc2103_7
Content Index to Volume 21,10.1207/s15327590ijhc2103_8
Reviewers for Volume 21,10.1207/s15327590ijhc2103_9
Vol20_2006,
Editorial,10.1207/s15327590ijhc2001_1
A Study of the Feasibility and Effectiveness of Dual-Modal Information Presentations,10.1207/s15327590ijhc2001_2
Interruption Management and Telephone Call Screening,10.1207/s15327590ijhc2001_3
Brick-Building Interface Support for Cocreative Communication,10.1207/s15327590ijhc2001_4
Schedule of Events 2006-2008,10.1207/s15327590ijhc2001_5
Creativity Support Tools: Report From a U.S. National Science Foundation Sponsored Workshop,10.1207/s15327590ijhc2002_1
A Process-Oriented Interactive Design Environment for Automatic User-Interface Adaptation,10.1207/s15327590ijhc2002_2
Enhancing the Minority Discipline in the IT Industry: A Survey of Usability and User-Centered Design Practice,10.1207/s15327590ijhc2002_3
Query-By-Object Interface for Information Requirement Elicitation in M-Commerce,10.1207/s15327590ijhc2002_4
"Book Review: Handbook of Human Factors in Web Design, 2005",10.1207/s15327590ijhc2002_5
Book Review: Usability and Internationalization of Information Technology (Human Factors/Ergonomics Series),10.1207/s15327590ijhc2002_6
Schedule of Events 2006-2008,10.1207/s15327590ijhc2002_7
Editorial: HCI Innovations in Korea,10.1207/s15327590ijhc2003_1
Culturability in Mobile Data Services: A Qualitative Study of the Relationship Between Cultural Characteristics and User-Experience Attributes,10.1207/s15327590ijhc2003_2
A Usability Checklist for the Usability Evaluation of Mobile Phone User Interface,10.1207/s15327590ijhc2003_3
Presenting a Submenu Window for Menu Search on a Cellular Phone,10.1207/s15327590ijhc2003_4
A Novel Interactive Mouse System for Holistic Haptic Display in a Human-Computer Interface,10.1207/s15327590ijhc2003_5
A 3D Vision-Based Ambient User Interface,10.1207/s15327590ijhc2003_6
Development of a Virtual Reality Training System for Live-Line Workers,10.1207/s15327590ijhc2003_7
Schedule of Events 2006-2008,10.1207/s15327590ijhc2003_8
Author Index to Volume 20,10.1207/s15327590ijhc2003_9
Content Index to Volume 20,10.1207/s15327590ijhc2003_10
Ad Hoc Reviewers 2005,10.1207/s15327590ijhc2003_11
