pName,doi
Development and Validation of Aviation Causal Contributors for Error Reporting Systems (ACCERS),10.1518/001872007X312432
A Self-Report Critical Incident Assessment Tool for Army Night Vision Goggle Helicopter Operations,10.1518/001872007X312441
A Methodology for Identifying Human Error in U.S. Navy Diving Accidents,10.1518/001872007X312450
Human Error and Commercial Aviation Accidents: An Analysis Using the Human Factors Analysis and Classification System,10.1518/001872007X312469
Errors in the Heat of Battle: Taking a Closer Look at Shared Cognition Breakdowns Through Teamwork,10.1518/001872007X312478
A Review of Medical Error Reporting System Design Considerations and a Proposed Cross-Level Systems Research Framework,10.1518/001872007X312487
Effect of Workload History on Task Performance,10.1518/001872007X312496
Perceived and Actual Grasp Forces on Cylindrical Handles,10.1518/001872007X312504
What You Don't Know Can Hurt You: Factors Impacting Diagnosis in the Automated Cockpit,10.1518/001872007X312513
"Formal Analysis and Automatic Generation of User Interfaces: Approach, Methodology, and an Algorithm",10.1518/001872007X312522
Designing for Attention With Sound: Challenges and Extensions to Ecological Interface Design,10.1518/001872007X312531
Pilots' Monitoring Strategies and Performance on Automated Flight Decks: An Empirical Study Combining Behavioral and Eye-Tracking Data,10.1518/001872007X196685
Effects of Air Traffic Geometry on Pilots' Conflict Detection With Cockpit Display of Traffic Information,10.1518/001872007X197008
Modeling and Predicting Mental Workload in En Route Air Traffic Control: Critical Review and Broader Implications,10.1518/001872007X197017
A Comparison of Human and Near-Optimal Task Management Behavior,10.1518/001872007X197026
Mapping Candidate Within-Vehicle Auditory Displays to Their Referents,10.1518/001872007X200067
Automation Usage Decisions: Controlling Intent and Appraisal Errors in a Target Detection Task,10.1518/001872007X200076
A Relation Between Dynamic Strength and Manual Materials-Handling Strategy Affected by Knowledge of Strength,10.1518/001872007X200085
Evaluation of Fall Arrest Harness Sizing Schemes,10.1518/001872007X200094
Icon Identification in Context: The Changing Role of Icon Characteristics With User Experience,10.1518/001872007X200102
Color Coding of Control Room Displays: The Psychocartography of Visual Layering Effects,10.1518/001872007X200111
Recovery From Virtual Environment Exposure: Expected Time Course of Symptoms and Potential Readaptation Strategies,10.1518/001872007X200120
Interaction With an Immersive Virtual Environment Corrects Users' Distance Estimates,10.1518/001872007X200139
Evaluation of Six Night Vision Enhancement Systems: Qualitative and Quantitative Support for Intelligent Image Processing,10.1518/001872007X200148
Lane-Change Detection Using a Computational Driver Model,10.1518/001872007X200157
Development and Evaluation of a Just-in-Time Support System,10.1518/001872007X200166
Flight Deck Disturbance Management: A Simulator Study of Diagnosis and Recovery From Breakdowns in Pilot-Automation Coordination,10.1518/001872007X215647
On the Independence of Compliance and Reliance: Are Automation False Alarms Worse Than Misses?,10.1518/001872007X215656
Alternative Computer Mouse Design and Testing to Reduce Finger Extensor Muscle Activity During Mouse Use,10.1518/001872007X215665
Optimizing Emergency Awakening to Audible Smoke Alarms: An Update,10.1518/001872007X215674
The Effect of Phone Design on Upper Extremity Discomfort and Muscle Fatigue,10.1518/001872007X215683
The Effects of LCD Anisotropy on the Visual Performance of Users of Different Ages,10.1518/001872007X215692
Performance Consequences of Alternating Directional Control-Response Compatibility: Evidence From a Coal Mine Shuttle Car Simulator,10.1518/001872007X215700
Overlapping Melodic Alarms Are Almost Indiscriminable,10.1518/001872007X215719
Effects of Sleep Loss on Team Decision Making: Motivational Loss or Motivational Gain?,10.1518/001872007X215728
Spatial Compatibility Effects With Tool Use,10.1518/001872007X215737
Gaze Behavior of Spotters During an Air-to-Ground Search,10.1518/001872007X215746
Visual Field Magnification and Touch Perception When Exploring Surfaces With the Index Finger and a Rigid Instrument,10.1518/001872007X215755
Spatial Audio Displays Improve the Detection of Target Messages in a Continuous Monitoring Task,10.1518/001872007X215764
The Utility of a Virtual Reality Locomotion Interface for Studying Gait Behavior,10.1518/001872007X215773
Toward Developing an Approach for Alerting Drivers to the Direction of a Crash Threat,10.1518/001872007X215782
Visual Attention in Driving: The Effects of Cognitive Load and Visual Disruption,10.1518/001872007X215791
Learning Headway Estimation in Driving,10.1518/001872007X215809
Stress Appraisals and Training Performance on a Complex Laboratory Task,10.1518/001872007X215818
"Pilot Performance, Strategy, and Workload While Executing Approaches at Steep Angles and With Lower Landing Minima",10.1518/001872007X230145
"Effects of Information Source, Pedigree, and Reliability on Operator Interaction With Decision Support Systems",10.1518/001872007X230154
Insertion Loads and Forearm Muscle Activity During Flexible Hose Insertion Tasks,10.1518/001872007X230163
Effect of Head-Mounted Displays on Posture,10.1518/001872007X230172
Impact of Order and Load Knowledge on Trunk Kinematics During Repeated Lifting Tasks,10.1518/001872007X230181
Neuromuscular Response to Cyclic Lumbar Twisting,10.1518/001872007X230190
"The Effects of Visual Display Distance on Eye Accommodation, Head Posture, and Vision and Neck Symptoms",10.1518/001872007X230208
Dual-Task Performance Consequences of Imperfect Alerting Associated With a Cockpit Display of Traffic Information,10.1518/001872007X230217
A Meta-Analysis of Performance Response Under Thermal Stressors,10.1518/001872007X230226
Optical Information for Car Following: The Driving by Visual Angle (DVA) Model,10.1518/001872007X230235
Temporal Limitations in Multiple Target Detection in a Dynamic Monitoring Task,10.1518/001872007X230244
Depth of Focus and Visual Recognition of Imagery Presented on Simultaneously Viewed Displays: Implications for Head-Mounted Displays,10.1518/001872007X230253
"Motion Sickness, Console Video Games, and Head-Mounted Displays",10.1518/001872007X230262
Influence of Age and Proximity Warning Devices on Collision Avoidance in Simulated Driving,10.1518/001872007X230271
Lateral Control Assistance for Car Drivers: A Comparison of Motor Priming and Warning Systems,10.1518/001872007X230280
Spatial Awareness in Synthetic Vision Systems: Using Spatial and Temporal Judgments to Evaluate Texture and Field of View,10.1518/001872007X249848
Identifying Problems and Generating Recommendations for Enhancing Complex Systems: Applying the Abstraction Hierarchy Framework as an Analytical Tool,10.1518/001872007X249857
Acquisition and Transfer of Attention Allocation Strategies in a Multiple-Task Work Environment,10.1518/001872007X249866
Performance Enhancement in an Uninhabited Air Vehicle Task Using Psychophysiologically Determined Adaptive Aiding,10.1518/001872007X249875
Ergonomic Evaluation of the Ambulance Interior to Reduce Paramedic Discomfort and Posture Stress,10.1518/001872007X249884
Thermal Comfort and Sensation in Men Wearing a Cooling System Controlled by Skin Temperature,10.1518/001872007X249893
Effects of Speech- and Text-Based Interaction Modes in Natural Language Human-Computer Dialogue,10.1518/001872007X249901
Social Facilitation Effects of Virtual Humans,10.1518/001872007X249910
Cough Once for Danger: Icons Versus Abstract Warnings as Informative Alerts in Civil Aviation,10.1518/001872007X249929
The Search for Complex Problem-Solving Strategies in the Presence of Stressors,10.1518/001872007X249938
Binocular Rivalry and Head-Worn Displays,10.1518/001872007X249947
Effects of Single Versus Multiple Warnings on Driver Performance,10.1518/001872007X249956
Multisensory In-Car Warning Signals for Collision Avoidance,10.1518/001872007X249965
Effects of Age and Illumination on Night Driving: A Road Test,10.1518/001872007X249974
Collaborative Training With a More Experienced Partner: Remediating Low Pretraining Self-Efficacy in Complex Skill Acquisition,10.1518/001872007X249983
Vol48_2006
Special Section Commentary: Opportunities and Challenges for Human Factors and Ergonomics in Enhancing Patient Safety,10.1518/001872006776412261
Describing Nurses' Work: Combining Quantitative and Qualitative Analysis,10.1518/001872006776412289
Compliance With Intended Use of Bar Code Medication Administration in Acute and Long-Term Care: An Observational Study,10.1518/001872006776412234
Toward the Improvement of Image-Guided Interventions for Minimally Invasive Surgery: Three Factors That Affect Performance,10.1518/001872006776412162
Labeling of Medicines and Patient Safety: Evaluating Methods of Reducing Drug Name Confusion,10.1518/001872006776412199
Multiple User Considerations and Their Implications in Medical Error Reporting System Design,10.1518/001872006776412207
The Right Picture Is Worth a Thousand Numbers: Data Displays in Anesthesia,10.1518/001872006776412270
The Efficacy of a Medical Virtual Reality Simulator for Training Phlebotomy,10.1518/001872006776412171
Drug Delivery as Control Task: Improving Performance in a Common Anesthetic Task,10.1518/001872006776412216
The Potential of Training to Increase Acceptance and Use of Computerized Decision Support Systems for Medical Diagnosis,10.1518/001872006776412306
+Gz Acceleration Loss of Consciousness: Time Course of Performance Deficits With Repeated Experience,10.1518/001872006776412144
Keyswitch Orientation Can Reduce Finger Joint Torques During Tapping on a Computer Keyswitch,10.1518/001872006776412153
Forearm Electromyographic Changes With the Use of a Haptic Force-Feedback Computer Mouse,10.1518/001872006776412252
Stability Ball Versus Office Chair: Comparison of Muscle Activation and Lumbar Spine Posture During Prolonged Sitting,10.1518/001872006776412243
Spatial Ability Subfactors and Their Influences on a Computer-Based Information Search Task,10.1518/001872006776412180
Pilots Strategically Compensate for Display Enlargements in Surveillance and Flight Control Tasks,10.1518/001872006776412225
Ergonomic Guidelines for Traffic Sign Design Increase Sign Comprehension,10.1518/001872006776412298
Examining the Impact of Cell Phone Conversations on Driving Using Meta-Analytic Techniques,10.1518/001872006776412135
"Stepping Onto Raised, Laterally Compliant Structures: A Biomechanical Study of Age and Gender Effects in Healthy Adults",10.1518/001872006777724480
A Tactile Cockpit Instrument Supports the Control of Self-Motion During Spatial Disorientation,10.1518/001872006777724435
Reading in the Dark: Effects of Age and Contrast on Reading Speed and Comprehension,10.1518/001872006777724372
Automation Failures on Tasks Easily Performed by Operators Undermine Trust in Automated Aids,10.1518/001872006777724408
Learning From Technical Documents: The Role of Intermodal Referring Expressions,10.1518/001872006777724462
"Navigation Performance With a Virtual Auditory Display: Effects of Beacon Sound, Capture Radius, and Practice",10.1518/001872006777724507
Building and Testing Optimized Keyboards for Specific Text Entry,10.1518/001872006777724390
Learning and Retention of Associations Between Auditory Icons and Denotative Referents: Implications for the Design of Auditory Warnings,10.1518/001872006777724426
Car Backlight Position and Fog Density Bias Observer-Car Distance Estimates and Time-to-Collision Judgments,10.1518/001872006777724363
Large Displays Enhance Optical Flow Cues and Narrow the Gender Gap in 3-D Virtual Navigation,10.1518/001872006777724381
Time-to-Collision Judgments Under Realistic Driving Conditions,10.1518/001872006777724499
Presence and Quality of Navigational Landmarks: Effect on Driver Performance and Implications for Design,10.1518/001872006777724453
Modeling Driver Behavior in a Cognitive Architecture,10.1518/001872006777724417
A Comparison of the Cell Phone Driver and the Drunk Driver,10.1518/001872006777724471
"Does Crew Resource Management Training Work? An Update, an Extension, and Some Critical Needs",10.1518/001872006777724444
The Risk of Involuntary Firearms Discharge,10.1518/001872006778606813
Evidence for an Elders' Advantage in the Naive Product Usability Judgments of Older and Younger Adults,10.1518/001872006778606778
Web-Based Information Search and Retrieval: Effects of Strategy Use and Age on Search Success,10.1518/001872006778606804
Using Eye Movements to Evaluate a PC-Based Risk Awareness and Perception Training Program on a Driving Simulator,10.1518/001872006778606787
Three-Dimensional Auditory Display for Enhancing Detection of Passive Sonar Signals,10.1518/001872006778606769
Automation Reliability in Unmanned Aerial Vehicle Control: A Reliance-Compliance Model of Automation Dependence in High Workload,10.1518/001872006778606822
"Analysis of an Observational Rating Scale for Repetition, Posture, and Force in Selected Manufacturing Settings",10.1518/001872006778606912
A Laboratory Study of the Effects of Wrist Splint Orthoses on Forearm Muscle Activity and Upper Extremity Posture,10.1518/001872006778606859
Identifying the Task Variables That Predict Object Assembly Difficulty,10.1518/001872006778606868
Tracking Workload in the Emergency Department,10.1518/001872006778606903
"A Model of Extended, Semisystematic Visual Search",10.1518/001872006778606840
Perceptual Issues in the Use of Head-Mounted Visual Displays,10.1518/001872006778606877
Effects of Vision and Friction on Haptic Perception,10.1518/001872006778606886
Effects of Displacement Magnitude and Direction of Auditory Cues on Auditory Spatial Facilitation of Visual Search,10.1518/001872006778606796
Effects of Uncoupled Motion on Performance,10.1518/001872006778606750
Validation of the Standardized Field Sobriety Test Battery at 0.08% Blood Alcohol Concentration,10.1518/001872006778606895
Test Road Experiment on Imminent Warning Rear Lighting and Signaling,10.1518/001872006778606831
Task Structure and Postcompletion Error in the Execution of a Routine Procedure,10.1518/001872006779166398
The Relationship Between Safety Climate and Recent Accidents: Behavioral Learning and Cognitive Attributions,10.1518/001872006779166361
Change in Dynamic Visual Acuity (DVA) by Pupil Dilation,10.1518/001872006779166299
Supporting Trust Calibration and the Effective Use of Decision Aids by Presenting Dynamic System Confidence Information,10.1518/001872006779166334
Motion Extrapolation of Car-Following Scenes in Younger and Older Drivers,10.1518/001872006779166352
Age-Related Identification of Emotions at Different Image Sizes,10.1518/001872006779166406
Training for Vigilance: Using Predictive Power to Evaluate Feedback Effectiveness,10.1518/001872006779166343
Comparison of a Brain-Based Adaptive System and a Manual Adaptable System for Invoking Automation,10.1518/001872006779166280
"Muscular Fatigue and Endurance During Intermittent Static Efforts: Effects of Contraction Level, Duty Cycle, and Cycle Time",10.1518/001872006779166389
Does Situation Awareness Add to the Validity of Cognitive Tests?,10.1518/001872006779166316
Heuristic-Based Information Acquisition and Decision Making Among Pilots,10.1518/001872006779166325
Lowering Communication Barriers in Operating Room Technology,10.1518/001872006779166271
"Detecting Transient Changes in Dynamic Displays: The More You Look, the Less You See",10.1518/001872006779166424
An Accurate Method for Determining the Conspicuity Area Associated With Visual Targets,10.1518/001872006779166370
The Impact of Distraction Mitigation Strategies on Driving Performance,10.1518/001872006779166415
Identification of Real-Time Diagnostic Measures of Visual Distraction With an Automatic Eye-Tracking System,10.1518/001872006779166307
